date,title,intro,author,url
1613463600,corona news am dienstag die wichtigsten entwicklungen zu sars cov  und covid ,"Karl Lauterbach will sich mit dem viel diskutierten Impfstoff von AstraZeneca vor Covid- schützen. Und: Wer mit Mundschutz Auto fährt, darf in Sachsen weder Sonnenbrille noch Mütze tragen. Der Überblick am . Februar.",,https://www.spiegel.de/wissenschaft/corona-news-am-dienstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-c2bca4d7-c8b7-49a6-9cb0-6db073f7ee12
1613457474,fuer kinder erklaert was hat der eisverlust in der arktis mit uns zu tun,Auf der Erde wird es wärmer und wärmer. Das Eis der Arktis und der Antarktis schmilzt – und das hat Folgen für den ganzen Planeten.,['Antonia Bauer'],https://www.spiegel.de/deinspiegel/fuer-kinder-erklaert-was-hat-der-eisverlust-in-der-arktis-mit-uns-zu-tun-a-00000000-0002-0001-0000-000174677077
1613418360,psychologie in der corona pandemie leben mit dem scheibchen shutdown,"Alle paar Wochen werden Lockerungen auf später verschoben. Kämen wir leichter mit der Coronakrise zurecht, wenn der Shutdown weniger zaghaft verlängert würde? Der Zukunftsforscher Andreas Krafft sagt im Interview, was besser wirkt.",['Detlef Hacke'],https://www.spiegel.de/psychologie/psychologie-in-der-corona-pandemie-leben-mit-dem-scheibchen-shutdown-a-ddf53adc-e72c-4c33-bc4c-2843fc810fe8
1613391023,corona deutschland verteidigt grenzkontrollen zu oesterreich und tschechien, Personen wurden bereits abgewiesen: Die Bundesregierung verteidigt die Kontrollen an der Grenze zu Tschechien und Tirol. Österreich bat den deutschen Botschafter zum Gespräch.,,https://www.spiegel.de/politik/deutschland/corona-deutschland-verteidigt-grenzkontrollen-zu-oesterreich-und-tschechien-a-a25d13a6-03b4-4e85-b11d-beedf5d74d32
1613364218,news streit ums einfamilienhaus der nichtschuldige us praesident die unvorbereiteten schulen,"In der Corona-Politik finden die Grünen nur schwer ihre Oppositionsrolle, Donald Trump wird für nicht schuldig erklärt und ist dennoch nicht unschuldig – und die Schulen in Deutschland haben ein Lüfterproblem. Das ist die Lage am Montag.",['Martin Knobbe'],https://www.spiegel.de/politik/deutschland/news-streit-ums-einfamilienhaus-der-nichtschuldige-us-praesident-die-unvorbereiteten-schulen-a-ce26c856-758f-46f1-9cb3-cd01a0171eee
1613316000,bayern trainer hansi flick schimpft ueber corona experten,Eigentlich hätte Bayern-Trainer Hans-Dieter Flick nach dem Gewinn der Klub-WM allen Grund zu guter Laune. Doch die Kritik an der Reise nach Katar ist ihm offenbar nahegegangen.,,https://www.spiegel.de/sport/fussball/bayern-trainer-hansi-flick-schimpft-ueber-corona-experten-a-9a77998c-07ec-41d9-a6d0-0ce50ad77a83
1613308099,corona in deutschland rki meldet rund  neuinfektionen,Die Gesundheitsämter haben dem Robert Koch-Institut binnen  Stunden  neue Coronafälle gemeldet – etwa  weniger als vor einer Woche. Auch die Zahl der registrierten weiteren Todesfälle ist gesunken.,,https://www.spiegel.de/wissenschaft/medizin/corona-in-deutschland-rki-meldet-rund-6100-neuinfektionen-a-526124c8-0560-4ee9-9fbc-43bc13210876
1613294477,dystopie fuer deutschland was waere wenn die afd regiert,"Ein Bundeskanzler von der AfD? Unwahrscheinlich, aber nicht undenkbar, wie sich in Thüringen vor einem Jahr zeigte. Was würde dann aus Deutschland werden?","['Ann-Katrin Müller', 'Dirk Kurbjuweit']",https://www.spiegel.de/politik/deutschland/dystopie-fuer-deutschland-was-waere-wenn-die-afd-regiert-a-eb4d834b-e013-465a-89e4-1d95f1d7d379
1613288254,angela merkel in der corona krise mal sprechkonserve mal mitreissend,"Pressekonferenzen, Regierungserklärungen – Sprechtrainerin Annalena Schmidt hat die Auftritte der Kanzlerin in der Corona-Zeit analysiert. Merkels Ansprachen überzeugen sie nicht. Aber andere Momente.",['Andreas Landberg'],https://www.spiegel.de/politik/deutschland/angela-merkel-in-der-corona-krise-mal-sprechkonserve-mal-mitreissend-a-e8c36af0-65b2-4261-8779-59de0b83f049
1613212413,angela merkel erinnert an hanau verbrechen aus rassistischem hass,Am . Februar jährt sich das Attentat von Hanau. Bundeskanzlerin Angela Merkel erinnerte nun an die Opfer – und verurteilte Rassismus mit denselben Worten wie vor einem Jahr.,,https://www.spiegel.de/politik/deutschland/angela-merkel-erinnert-an-hanau-verbrechen-aus-rassistischem-hass-a-6d46f294-0926-40fd-b5ee-db7bafbfd923
1613207154,corona wissenschaftler um klaus stoehr fordern langzeitstrategie kann das klappen,Deutschland ringt in der Coronakrise um eine Langfrist-Strategie. Eine kleine Gruppe Wissenschaftler um Klaus Stöhr entzündet nun eine neue Debatte. Und lässt dabei Entscheidendes außer Acht.,['Julia Köppe'],https://www.spiegel.de/wissenschaft/medizin/corona-wissenschaftler-um-klaus-stoehr-fordern-langzeitstrategie-kann-das-klappen-a-3bc1233f-9bbb-4fe3-9a72-a8c761bc6c65
1613198400,news angela merkel zdf interview marietta slomka dresden donald trump amtsenthebungsverfahren corona privatleben,Angela Merkel findet im ZDF-Interview ihre Rolle nicht. »Maske auf – Nazis raus« – eine neue Variante des Dresden-Gedenktags. Und: die neue Sichtbarkeit des Privatlebens. Das ist die Lage am Samstagmorgen.,['Susanne Beyer'],https://www.spiegel.de/politik/deutschland/news-angela-merkel-zdf-interview-marietta-slomka-dresden-donald-trump-amtsenthebungsverfahren-corona-privatleben-a-0e629c1e-2a89-4dc7-8bd3-10ab287581cf
1613195400,corona news am samstag die wichtigsten entwicklungen zu sars cov  und covid ,Das österreichische Bundesland Tirol will durch die deutschen Einreisebeschränkungen nicht zum »Parkplatz Europas« werden – und plant nun eigene Regeln. Auch aus der Slowakei gibt es Kritik. Der Tag im Überblick.,,https://www.spiegel.de/wissenschaft/corona-news-am-samstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-dc560e1e-1b01-4bca-aac5-d1b5b3bf0e45
1613152786,germany angela merkel loses her way and her temper in the corona crisis,"One might think that Chancellor Angela Merkel, with her background in science, would be a perfect fit in the coronavirus pandemic. But lately, she has been losing her patience with state governors and having trouble connecting with the German populace.","['Melanie Amann', 'Martin Knobbe']",https://www.spiegel.de/international/germany/germany-angela-merkel-loses-her-way-and-her-temper-in-the-corona-crisis-a-a328386a-5750-4efa-a849-a93e30d9762b
1613151180,dax aktueller bericht von der boerse mit aktien und euro kurs,Der Dax beendet die Börsenwoche knapp über der Marke von . Punkten. In den USA legt die Aktie von Curevac deutlich zu.,,https://www.manager-magazin.de/finanzen/boerse/dax-aktueller-bericht-von-der-boerse-mit-aktien-und-euro-kurs-a-e22bab1a-4571-4bd6-a8f3-718f50641937
1613150391,corona so wollen die  bundeslaender kitas und schulen wieder oeffnen,"Überall gelten andere Regeln: Wie, wann und für wen sollen Kitas und Schulen offen sein? Was ist mit Schnelltests für Erzieherinnen und Lehrer? Der Überblick zum aktuellen Stand der Pläne.",['Kristin Haug'],https://www.spiegel.de/panorama/bildung/corona-so-wollen-die-16-bundeslaender-kitas-und-schulen-wieder-oeffnen-a-09b92f1d-a643-446b-9080-69a318cdcd5d
1613149311,lockerungen des corona lockdowns einzelhandel kann vielleicht vor  maerz oeffnen zugleich grenzschliessungen,"Die Bundeskanzlerin dringt darauf, bei den Lockerungen der Corona-Beschränkungen nur behutsam vorzugehen. Einzelhändler könnten teils schon vor dem . März aufsperren - zugleich werden aber Grenzen dichtgemacht.",,https://www.manager-magazin.de/politik/lockerungen-des-corona-lockdowns-einzelhandel-kann-vielleicht-vor-7-maerz-oeffnen-zugleich-grenzschliessungen-a-5b80ad41-9046-4375-897b-fb3cee3c3c85
1613149306,foreign policy impotence brussels pushes firmer stance after embarrassment in moscow,"After the recent humiliation of its top diplomat by Russian officials, the European Union may now be heading toward stronger measures against Moscow. Tempers are running high in Brussels, though the bloc doesn't exactly have a strong history of common foreign policy.","['Markus Becker', 'Christoph Schult']",https://www.spiegel.de/international/europe/foreign-policy-impotence-brussels-pushes-firmer-stance-after-embarrassment-in-moscow-a-af33daca-2c0a-4b57-a0e7-22111f55e19e
1613149200,cdu csu und spd feilschen um die neubesetzung diverser spitzenjobs das grosse geschacher,"Bei Behörden und Staatsunternehmen sind viele Stellen zu vergeben. Die Regierungsparteien nutzen die Gelegenheit, um ihre Vertrauten unterzubringen.","['Tim Bartz', 'Martin Hesse', 'Christian Reiermann', 'Gerald Traufetter']",https://www.spiegel.de/politik/deutschland/cdu-csu-und-spd-feilschen-um-die-neubesetzung-diverser-spitzenjobs-das-grosse-geschacher-a-00000000-0002-0001-0000-000175304190
1613149200,corona pandemie das impfstoffdebakel beschaedigt das fundament des staates,Die höchste Währung einer Demokratie ist das Vertrauen auf die richtige Politik. In Deutschland geht es gerade verloren. Das könnte böse Folgen für die Bundestagswahl haben.,['Lothar Gorris'],https://www.spiegel.de/politik/deutschland/corona-pandemie-das-impfstoffdebakel-beschaedigt-das-fundament-des-staates-a-00000000-0002-0001-0000-000175304146
1613149200,corona in deutschland die erste krise an der angela merkel scheitern koennte,"Die Kanzlerin wirkt dünnhäutig und angegriffen, ihr Verhandlungsstil hilft in der Pandemie oft nicht weiter. Zur Bundestagswahl könnte nicht das Virus den Kampf verloren haben, sondern Merkel.","['Melanie Amann', 'Martin Knobbe']",https://www.spiegel.de/politik/deutschland/corona-in-deutschland-die-erste-krise-an-der-angela-merkel-scheitern-koennte-a-00000000-0002-0001-0000-000175304164
1613146139,corona regeln diese lockerungen haben die bundeslaender beschlossen,"Der Shutdown geht weiter – außer für Friseure, Schulen und Kitas. Das war die Botschaft der Regierenden. Doch mehrere Länder lockern zusätzlich, die ersten Klagen sind bereits angekündigt.",,https://www.spiegel.de/panorama/corona-regeln-diese-lockerungen-haben-die-bundeslaender-beschlossen-a-5cc35830-c0b0-48a7-8e44-1c4f348c8d64
1613145780,josep borrell wie die eu auf die demuetigung in moskau reagiert,Der Kreml hat den EU-Spitzendiplomaten Josep Borrell wie einen Schuljungen vorgeführt. Die Posse dürfte Folgen haben: Brüssel arbeitet an einem Gegenschlag.,"['Markus Becker', 'Christoph Schult']",https://www.spiegel.de/ausland/josep-borrell-wie-die-eu-auf-die-demuetigung-in-moskau-reagiert-a-00000000-0002-0001-0000-000175304166
1613144550,angela merkel ueber corona impfstoff kanzlerin verteidigt in zdf interview beschaffungsstrategie,Kanzlerin Angela Merkel verteidigt die Impfstoffbeschaffung und erwartet eine Auslastung der Impfzentren schon im März. Zugleich skizziert sie ihre Strategie für weitere Lockerungen des Shutdowns.,,https://www.spiegel.de/politik/deutschland/angela-merkel-ueber-corona-impfstoff-kanzlerin-verteidigt-in-zdf-interview-beschaffungsstrategie-a-a4ef9658-0e88-48b6-811e-2eaa2d9d2155
1613140037,corona umfrage mehrheit mit shutdown verlaengerung einverstanden,Der Shutdown geht in die Verlängerung – bis mindestens . März. Die Mehrheit der Deutschen hält das laut einer SPIEGEL-Umfrage für richtig. Doch die Unzufriedenheit über das Krisenmanagement der Regierung wächst.,,https://www.spiegel.de/politik/deutschland/corona-umfrage-mehrheit-mit-shutdown-verlaengerung-einverstanden-a-09a98567-12eb-4916-b272-d01945fcca44
1613130610,neben joe biden angela merkel nimmt an muenchner sicherheitskonferenz teil,Die Münchner Sicherheitskonferenz steht im Zeichen des Machtwechsels im Weißen Haus: Erstmals nimmt mit Joe Biden ein US-Präsident teil. Da will auch Bundeskanzlerin Angela Merkel nicht fehlen.,,https://www.spiegel.de/politik/deutschland/neben-joe-biden-angela-merkel-nimmt-an-muenchner-sicherheitskonferenz-teil-a-fc92b9c3-c93b-4b46-9a65-514f85ab31fe
1613109047,corona impfung biontech entwickelt system zur besseren verteilung,"Die Impfkampagne läuft auch deshalb so chaotisch, weil Bund und Länder dafür keine intelligente IT-Logistik einsetzen. Hersteller Biontech will nun helfen und entwickelt bereits eine Software.","['Anna Clauß', 'Marcel Rosenbach', 'Cornelia Schmergal', 'Thomas Schulz']",https://www.spiegel.de/wirtschaft/unternehmen/corona-impfung-biontech-entwickelt-system-zur-besseren-verteilung-a-f736fcad-b5e3-426e-958e-403572a12ba2
1613105594,corona news am freitag die wichtigsten entwicklungen zu sars cov  und covid ,"Ein Forscherteam der WHO hat in Wuhan Hinweise gefunden, die Corona-Infektionen schon vor Dezember  vermuten lassen. Und: Bei Grenzkontrollen soll es keine Ausnahme für Pendler geben. Die Corona-News am . Februar.",,https://www.spiegel.de/wissenschaft/corona-news-am-freitag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-350d36f2-f19f-4f7e-b629-2555e5f2c4e7
1613070583,muenchner sicherheitskonferenz joe biden sagt teilnahme zu,"Normalerweise senden die USA nur Vizepräsidenten oder Minister, nun beehrt der Commander-in-Chief erstmals selbst die Münchner Sicherheitskonferenz – ein Signal für Verbündete und Gegner.",,https://www.spiegel.de/ausland/muenchner-sicherheitskonferenz-joe-biden-sagt-teilnahme-zu-a-fd117bc6-b892-42f7-94ee-578bfbeaeb03
1613068560,corona lockdown lockerungen friseure sind systemrelevant,"Frisiersalons dürfen als erste Branche bald wieder öffnen. Völlig zu Recht, findet der Chef des Berliner Promi-Friseursalon Udo Walz, Carsten Thamm-Walz.",['Michael Kröger'],https://www.spiegel.de/wirtschaft/unternehmen/corona-lockdown-lockerungen-friseure-sind-systemrelevant-a-1c763313-efa0-40ca-a245-f3c184790547
1613064780,news des tages mietpreise corona shutdown angela merkel impeachment gegen donald trump,Wie Mieten und Immobilienpreise sich in der Coronakrise entwickeln. Was -Prozent-Impfschutz wirklich bedeutet. Und warum Trump nervös wird. Das ist die Lage am Donnerstagabend.,['Oliver Trenkamp'],https://www.spiegel.de/politik/deutschland/news-des-tages-mietpreise-corona-shutdown-angela-merkel-impeachment-gegen-donald-trump-a-881a7d9c-b7b9-4070-b507-2d9de147a072
1613063425,wie corona existenzen vernichtet laden zu haus und altersvorsorge weg spiegel tv,Thomas Dippe hatte mal ein Reisebüro. Inzwischen musste er sein Haus verkaufen und die Altersvorsorge ist auch weg. Wie viele andere Selbstständige steht er vor den Trümmern seiner Existenz. Ein Film von SPIEGEL TV.,,https://www.spiegel.de/panorama/wie-corona-existenzen-vernichtet-laden-zu-haus-und-altersvorsorge-weg-spiegel-tv-a-97432aa7-2056-46d2-abaf-78d50550e3fd
1613061938,christine lambrecht ich habe keine schatulle mit grundrechten die ich gewaehre,Justizministerin Christine Lambrecht kritisiert die Debatte über vermeintliche Sonderrechte für Geimpfte. Zugleich verteidigt sie die Verlängerung des Shutdowns im Kampf gegen Corona als verhältnismäßig.,"['Melanie Amann', 'Lydia Rosenfelder']",https://www.spiegel.de/politik/deutschland/christine-lambrecht-ich-habe-keine-schatulle-mit-grundrechten-die-ich-gewaehre-a-5c1b6aef-0f79-4bae-a6fb-c13078f40dfe
1613059254,umfrage ansehen der eu leidet massiv wegen impfstoffbeschaffung,"Zu langsam, zu wenig, zu ineffizient: Bei der Bestellung von Impfstoffen in der Europäischen Union gibt es große Probleme. Eine Umfrage des SPIEGEL zeigt, welche dramatischen Folgen dies für das Ansehen der EU hat.",,https://www.spiegel.de/ausland/umfrage-ansehen-der-eu-leidet-massiv-wegen-impfstoffbeschaffung-a-06324c7a-b3be-4284-b226-3382756eb394
1613055515,angela merkel und ralph brinkhaus zur corona politik einer erklaert s der regierung,Matt wirken Angela Merkels Corona-Durchhalteparolen bei ihrem Auftritt vorm Bundestag. Die Kanzlerin distanziert sich von Schulöffnungen – aber wo sind die Perspektiven? Die Lücke füllt ein anderer.,['Sebastian Fischer'],https://www.spiegel.de/politik/deutschland/angela-merkel-und-ralph-brinkhaus-zur-corona-politik-einer-erklaert-s-der-regierung-a-249b34cb-9441-4700-a7fb-192b05a499b6
1613054495,was die neuen corona beschluesse bringen,"Der Shutdown wird abermals verlängert, allerdings könnten Kitas und Schulen bald öffnen. Letzteres wird von Experten begrüßt. Doch reichen die Beschlüsse, um die neue Dynamik durch Mutanten zu stoppen?",['Jörg Blech'],https://www.spiegel.de/wissenschaft/medizin/was-die-neuen-corona-beschluesse-bringen-a-05dfc8f3-8bb2-483a-8326-572168f233ba
1613049320,corona shutdown schleswig holstein oeffnet zoos und blumenlaeden bereits am  maerz,In Schleswig-Holstein sollen Tierparks und einige Geschäfte früher öffnen dürfen als mit dem Bund vereinbart. Bayerns Regierungschef Söder drängt indes auf Kontrollen an der Grenze zu Tschechien.,,https://www.spiegel.de/politik/deutschland/corona-shutdown-schleswig-holstein-oeffnet-zoos-und-blumenlaeden-bereits-am-1-maerz-a-96b2f1ba-2fc1-4644-9d4f-944db756aee6
1612292040,reaktionen auf haftstrafe fuer alexej nawalny,Westliche Politiker reagieren mit scharfer Kritik auf die Freiheitsstrafe gegen Alexej Nawalny. Angela Merkel und der US-Außenminister fordern seine sofortige Freilassung. Russland wehrt sich.,,https://www.spiegel.de/ausland/reaktionen-auf-haftstrafe-fuer-alexej-nawalny-a-4493337d-e1ea-46fb-a29e-5f75f0d8309d
1612283064,corona impfstoff karl lauterbach rechnet mit zulassung von sputnik v in der eu,Kann russischer Impfstoff in Deutschland beim Kampf gegen die Corona-Pandemie helfen? SPD-Gesundheitsexperte Karl Lauterbach zeigte sich im SPIEGEL-Talk optimistisch. Andere Gäste kritisierten die Impfstrategie der Bundesregierung.,,https://www.spiegel.de/politik/deutschland/corona-impfstoff-karl-lauterbach-rechnet-mit-zulassung-von-sputnik-v-in-der-eu-a-cfb9246e-099b-41ab-a83e-893ff491441e
1612251814,corona impfgipfel nachhilfestunde von den pharmafirmen,"Nur eine ""Beruhigungspille für die Bevölkerung""? Der ""Impfgipfel"" hat viele enttäuscht - und manches klargestellt. So muss auch Minister Spahn lernen: Verlässliche Langfristpläne sind nicht möglich und bis in den April folgen ""harte Wochen der Knappheit"".",,https://www.manager-magazin.de/politik/deutschland/corona-impfgipfel-nachhilfestunde-von-den-pharmafirmen-a-041086e9-599c-429b-b154-398115abf44d
1612246680,wir sind fast im plan,"Biontech-Chef Uğur Şahin weist nach dem Impfgipfel Kritik an den Herstellern zurück. Das Unternehmen sei jetzt in der Lage, sogar mehr Impfstoff herzustellen als es Ende  geplant hatte.",,https://www.manager-magazin.de/unternehmen/pharma/wir-sind-fast-im-plan-a-79459d82-c3ab-469d-84cd-3f5e9a6c93de
1612241264,news coronavirus impf gipfel nord stream  wladimir putin alexej nawalny sami khedira,Ein auffälliges Impfdatum. Der Prozess gegen Alexej Nawalny. Und: die »herrschende Tyrannei der Leistung«. Das ist die Lage am Dienstag.,['Dirk Kurbjuweit'],https://www.spiegel.de/politik/news-coronavirus-impf-gipfel-nord-stream-2-wladimir-putin-alexej-nawalny-sami-khedira-a-25a70080-88ab-4f7b-8840-6b70d99b7f7c
1612238074,corona news am dienstag die wichtigsten entwicklungen zu sars cov  und covid ,"Zu wenig, zu langsam: Kanzlerin Merkel hat in der ARD die Impfstrategie gegen diese Kritik verteidigt. Und: In Berlin müssten auch Auto-Mitfahrer Maske tragen. Der Überblick am . Februar.",,https://www.spiegel.de/wissenschaft/corona-news-am-dienstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-57d10463-c55a-4a26-908b-5523b70adf36
1612212920,corona runde zum impfen der placebo gipfel,Der Corona-Impfstoff bleibt in den kommenden Wochen knapp: Daran ändert auch der Impfgipfel der Kanzlerin mit den Ministerpräsidenten nichts. Dennoch gibt Angela Merkel sich optimistisch.,"['Kevin Hagen', 'Christian Teevs', 'Steffen Winter']",https://www.spiegel.de/politik/deutschland/corona-runde-zum-impfen-der-placebo-gipfel-a-a500b513-c84e-44ff-9c31-0e5f80259a3b
1612208691,impfgipfel angela merkels statement in voller laenge,Wie lässt sich die stockende Impfkampagne beschleunigen? Nach dem Impfgipfel hat Angela Merkel die Ergebnisse in einer Pressekonferenz präsentiert. Sehen Sie hier ihr Statement in voller Länge.,,https://www.spiegel.de/politik/deutschland/impfgipfel-angela-merkels-statement-in-voller-laenge-a-96c72e69-1704-4a90-bfa7-6347409ee69e
1612208428,corona impfgipfel angela merkel verspricht ausreichend impfstoff bis zum ende des sommers,"Die Auslieferung ruckelt, die Terminvergabe ist chaotisch: Nach dem Impfgipfel kündigt Kanzlerin Merkel einen nationalen Impfplan an, erklärt Verspätungen – und bekräftigt eine Zusage für Impfangebote bis Ende des Sommers.",,https://www.spiegel.de/politik/deutschland/corona-impfgipfel-angela-merkel-verspricht-ausreichend-impfstoff-bis-zum-ende-des-sommers-a-6c2374d4-1db7-4acc-9f79-68f66cf7bee9
1612204347,corona impfgipfel das sagt angela merkel zu den ergebnissen livestream,"Zu wenig Impfstoff, schleppende Terminvergabe, überlastete Hotlines: Die Impfkampagne ist ein Debakel. Bund und Länder haben am Nachmittag über Lösungen beraten. Die Pressekonferenz hier in voller Länge.",,https://www.spiegel.de/politik/deutschland/corona-impfgipfel-das-sagt-angela-merkel-zu-den-ergebnissen-livestream-a-0938554d-4c03-4e98-baea-7b644bb3d0d6
1612201860,corona impfstoff biontech verteidigt lieferengpaesse als kleinen schluckauf,"»Wir kratzen alles zusammen und werden liefern«: Beim Impfgipfel zwischen Regierung und Pharmaindustrie geloben alle Seiten Besserung. Doch wie die Impfstoffengpässe überbrückt werden sollen, bleibt unklar.",,https://www.spiegel.de/politik/deutschland/corona-impfstoff-biontech-verteidigt-lieferengpaesse-als-kleinen-schluckauf-a-1a425d11-1c50-443a-af6d-dda8df0a8184
1612196739,a price too high russian pipeline is germany s greatest foreign policy embarrassment,"Berlin is insisting on the construction of the Nord Stream  gas pipeline between Russia and Germany. By doing so, the country is isolating itself in Europe and alienating the United States. The political costs will be too great if the project is completed. It should now be scrapped.",['Mathieu von Rohr'],https://www.spiegel.de/international/germany/a-price-too-high-russian-pipeline-is-germany-s-greatest-foreign-policy-embarrassment-a-0fcefa58-ca51-41ca-b480-98015203e9fa
1612196323,corona impfungen bundesregierung befuerchtet engpaesse bei zubehoer,"Produktion, Priorisierung, Verteilung: Bund und Länder wollen gemeinsam mit der Pharmaindustrie die Impfkampagne vorantreiben. Dabei ergab sich nach SPIEGEL-Informationen ein neues Problem.",,https://www.spiegel.de/politik/deutschland/corona-impfungen-bundesregierung-befuerchtet-engpaesse-bei-zubehoer-a-bf04acc0-6092-4a88-afba-58cc8d74aaa2
1612196233,impfgipfel deutschlands versagen bei der impfkampagne,"Vor Beginn des Impfgipfels versucht die Regierung, die verärgerten Bürger zu beruhigen: Sie rechnet mit  Millionen Impfdosen im zweiten Quartal. Allerdings bleibt es bis Ende März bei dem Impfstoff-Engpass.",,https://www.manager-magazin.de/unternehmen/pharma/impfgipfel-deutschlands-versagen-bei-der-impfkampagne-a-3aa36411-c5a5-4b0f-98e6-080461b49949
1612188376,coronavirus unzufriedenheit mit impfkampagne hat deutlich zugenommen,"Chaos bei der Terminvergabe und Lieferschwierigkeiten: Immer mehr Deutsche sind laut einer SPIEGEL-Umfrage enttäuscht vom Impfstart. Stark gestiegen ist indes die Bereitschaft, sich per Spritze schützen zu lassen.",,https://www.spiegel.de/politik/deutschland/coronavirus-unzufriedenheit-mit-impfkampagne-hat-deutlich-zugenommen-a-2521d5ad-8b90-45f0-8a2e-97cd1bf9ddf6
1612180530,corona bayer will curevac impfstoff produzieren markus soeder fuer staatliche eingriffe,"CSU-Chef Markus Söder schwebt eine »Not-Impfstoffwirtschaft« vor – und immer mehr Unternehmen wollen bei der Produktion mitmischen, nun auch Pharma-Riese Bayer. Doch der Industrieverband BDI warnt, der Aufbau brauche Zeit.",,https://www.spiegel.de/wirtschaft/unternehmen/corona-bayer-will-curevac-impfstoff-produzieren-markus-soeder-fuer-staatliche-eingriffe-a-e234cf33-8cd1-4180-9dc1-a102de045cbc
1612177920,corona impfungen bund und laender bitten impfstoff hersteller zum rapport,Die Impfkampagne läuft schleppend – die Erwartungen an den »Impfgipfel« sind hoch. Dem SPIEGEL liegt der Fahrplan der Bund-Länder-Schalte vor. Erster Punkt: Die Pharmaunternehmen müssen sich erklären.,,https://www.spiegel.de/politik/deutschland/corona-impfungen-bund-und-laender-bitten-impfstoff-hersteller-zum-rapport-a-e8b86e39-f528-41a3-ac7c-28b8ece27835
1612168980,corona und schulen wie das zweite halbjahr laufen soll,"Das Corona-Schuljahr ist ungefähr zur Hälfte geschafft. Wie es in den kommenden Tagen und Wochen weitergeht, lässt sich vielerorts nur erahnen – und hängt stark vom Wohnort ab. Der Überblick.",,https://www.spiegel.de/panorama/bildung/corona-und-schulen-wie-das-zweite-halbjahr-laufen-soll-a-36fd980d-46ff-4f98-954a-eebd3772a3b4
1612161674,impfgipfel biontech will  millionen mehr impfdosen liefern,Europa darf hoffen: Nach Astrazeneca stellt auch Biontech mehr Impfdosen in Aussicht. Dennoch warnt die Pharmaindustrie vor dem Impfgipfel heute vor zu hohen Erwartungen.,,https://www.manager-magazin.de/unternehmen/pharma/impfgipfel-biontech-will-75-millionen-mehr-impfdosen-liefern-a-46401b11-a3b9-44ce-aa43-3b4abaad5fea
1612159284,corona news am montag ausgleichstage fuer wochenend feiertage gefordert,"Weil Infektionsketten mit der Südafrika-Mutante nicht mehr nachvollziehbar sind, will England mehr als . Menschen testen. Und: EU startet Datenbank zur Impf-Nachverfolgung. Der Überblick am . Februar.",,https://www.spiegel.de/wissenschaft/corona-news-am-montag-ausgleichstage-fuer-wochenend-feiertage-gefordert-a-50f7c853-4ec1-4ee0-a4de-cc26f1ea00ab
1612122600,astrazeneca liefert laut ursula von der leyen nun doch mehr impfstoff gegen das coronavirus,Es geht also doch noch etwas: Nach tagelangem Streit zwischen der EU und Astrazeneca hat der Pharmahersteller seine Liefermenge nun doch wieder erhöht.,,https://www.manager-magazin.de/unternehmen/pharma/astrazeneca-liefert-laut-ursula-von-der-leyen-nun-doch-mehr-impfstoff-gegen-das-coronavirus-a-b69994b3-81cf-4667-97cf-53a9b4063293
1612113983,corona impfgipfel spd greift union an rote in rage,Vor dem Impfgipfel am Montag startet die SPD einen Großangriff auf die Union. Offen attackieren Sozialdemokraten Kanzlerin und Gesundheitsminister. Die Zeit des großkoalitionären Friedens scheint vorbei.,"['Kevin Hagen', 'Christian Teevs']",https://www.spiegel.de/politik/deutschland/corona-impfgipfel-spd-greift-union-an-rote-in-rage-a-706779f4-6784-4dd0-85ba-f67e886827f9
1612113409,europas krise grosse worte kleine taten,"Zu wenig Impfstoff, schwache Wirtschaft: Die EU und ihre Mitgliedstaaten geben mal wieder ein klägliches Bild ab. Wir dürfen uns nicht damit zufriedengeben.",['Henrik Müller'],https://www.spiegel.de/wirtschaft/soziales/europas-krise-grosse-worte-kleine-taten-a-501b0ccd-2d28-47f4-9f4e-ee161a21dd20
1612110840,coronavirus,"Zu wenig Impfstoff, schwache Wirtschaft: Die EU und ihre Mitgliedstaaten geben mal wieder ein klägliches Bild ab. Wir dürfen uns nicht damit zufriedengeben.",['Henrik Müller'],https://www.manager-magazin.de/politik/deutschland/coronavirus-a-fd55e66b-6d6f-4952-8217-1b008c516828
1612108200,martin schulz wir sollten nord stream  nicht mit dem fall nawalny verknuepfen,"Wie soll Deutschland auf den Fall Nawalny reagieren? Ex-SPD-Chef Martin Schulz lehnt Sanktionen gegen Russland ab, auch einen Stopp von Nord Stream  hält er für falsch. Im Gespräch mit dem SPIEGEL erklärt er, warum.","['Christoph Schult', 'Christian Teevs', 'Severin Weiland']",https://www.spiegel.de/politik/deutschland/martin-schulz-wir-sollten-nord-stream-2-nicht-mit-dem-fall-nawalny-verknuepfen-a-cd0facd2-71b5-4a75-8506-dc97fd27a8ba
